Date,Commodity,State,District,Market,Total_Arrival,Population,MinPrice,MaxPrice,ModalPrice
05-Jan-2023,Tomato,Karnataka,Bangalore,0,"283,0",13.606.753,1300,1500,1400
06-Jan-2023,Tomato,Karnataka,Bangalore,0,"356,0",13.606.753,1400,1600,1500
07-Jan-2023,Tomato,Karnataka,Bangalore,0,"430,0",13.606.753,1500,1700,1600
08-Jan-2023,Tomato,Karnataka,Bangalore,0,"439,0",13.606.753,800,1500,1000
09-Jan-2023,Tomato,Karnataka,Bangalore,0,"511,0",13.606.753,1400,1600,1500
10-Jan-2023,Tomato,Karnataka,Bangalore,0,"580,0",13.606.753,1500,1700,1600
11-Jan-2023,Tomato,Karnataka,Bangalore,0,"652,0",13.606.753,1500,1700,1600
12-Jan-2023,Tomato,Karnataka,Bangalore,0,"707,0",13.606.753,1600,1800,1700
13-Jan-2023,Tomato,Karnataka,Bangalore,0,"770,0",13.606.753,1400,1600,1500
14-Jan-2023,Tomato,Karnataka,Bangalore,0,"784,0",13.606.753,1500,2750,2250
15-Jan-2023,Tomato,Karnataka,Bangalore,0,"792,0",13.606.753,1500,2500,2000
16-Jan-2023,Tomato,Karnataka,Bangalore,0,"830,0",13.606.753,1500,1700,1600
17-Jan-2023,Tomato,Karnataka,Bangalore,0,"880,0",13.606.753,1600,1800,1700
18-Jan-2023,Tomato,Karnataka,Bangalore,0,"947,0",13.606.753,2000,2500,2300
19-Jan-2023,Tomato,Karnataka,Bangalore,0,"1012,0",13.606.753,2000,2400,2200
20-Jan-2023,Tomato,Karnataka,Bangalore,0,"1075,0",13.606.753,1400,1600,1500
21-Jan-2023,Tomato,Karnataka,Bangalore,0,"1152,0",13.606.753,2000,2400,2200
22-Jan-2023,Tomato,Karnataka,Bangalore,0,"1161,0",13.606.753,2000,3500,3000
23-Jan-2023,Tomato,Karnataka,Bangalore,0,"1242,0",13.606.753,2100,2400,2200
24-Jan-2023,Tomato,Karnataka,Bangalore,0,"1321,0",13.606.753,2200,2500,2300
25-Jan-2023,Tomato,Karnataka,Bangalore,0,"1392,0",13.606.753,3000,3500,3300
26-Jan-2023,Tomato,Karnataka,Bangalore,0,"1405,0",13.606.753,1250,2250,1750
27-Jan-2023,Tomato,Karnataka,Bangalore,0,"1488,0",13.606.753,2000,2500,2300
28-Jan-2023,Tomato,Karnataka,Bangalore,0,"1504,0",13.606.753,1500,2500,2000
29-Jan-2023,Tomato,Karnataka,Bangalore,0,"1504,0",13.606.753,N/A,N/A,N/A
30-Jan-2023,Tomato,Karnataka,Bangalore,0,"1589,0",13.606.753,1800,2500,2200
31-Jan-2023,Tomato,Karnataka,Bangalore,0,"1666,0",13.606.753,2000,2500,2300
01-Feb-2023,Tomato,Karnataka,Bangalore,0,"1735,0",13.606.753,1900,2600,2300
02-Feb-2023,Tomato,Karnataka,Bangalore,0,"1808,0",13.606.753,2300,2600,2400
03-Feb-2023,Tomato,Karnataka,Bangalore,0,"1879,0",13.606.753,3000,3500,3300
04-Feb-2023,Tomato,Karnataka,Bangalore,0,"1954,0",13.606.753,1200,1800,1500
05-Feb-2023,Tomato,Karnataka,Bangalore,0,"1964,0",13.606.753,1000,1600,1300
06-Feb-2023,Tomato,Karnataka,Bangalore,0,"2031,0",13.606.753,1300,1500,1400
07-Feb-2023,Tomato,Karnataka,Bangalore,0,"2095,0",13.606.753,1400,1600,1500
08-Feb-2023,Tomato,Karnataka,Bangalore,0,"2171,0",13.606.753,1200,1500,1400
09-Feb-2023,Tomato,Karnataka,Bangalore,0,"2238,0",13.606.753,1300,1500,1400
10-Feb-2023,Tomato,Karnataka,Bangalore,0,"2296,0",13.606.753,1400,1600,1500
11-Feb-2023,Tomato,Karnataka,Bangalore,0,"2307,0",13.606.753,1750,2750,2250
12-Feb-2023,Tomato,Karnataka,Bangalore,0,"2316,0",13.606.753,2000,3000,2500
13-Feb-2023,Tomato,Karnataka,Bangalore,0,"2385,0",13.606.753,1500,2000,1800
14-Feb-2023,Tomato,Karnataka,Bangalore,0,"2453,0",13.606.753,1600,2100,1900
15-Feb-2023,Tomato,Karnataka,Bangalore,0,"2518,0",13.606.753,1200,1500,1400
16-Feb-2023,Tomato,Karnataka,Bangalore,0,"2587,0",13.606.753,1500,2000,1700
17-Feb-2023,Tomato,Karnataka,Bangalore,0,"2653,0",13.606.753,1500,2000,1800
18-Feb-2023,Tomato,Karnataka,Bangalore,0,"2662,0",13.606.753,1750,3250,2750
19-Feb-2023,Tomato,Karnataka,Bangalore,0,"2666,0",13.606.753,2000,3300,3000
20-Feb-2023,Tomato,Karnataka,Bangalore,0,"2726,0",13.606.753,1800,2200,2000
21-Feb-2023,Tomato,Karnataka,Bangalore,0,"2790,0",13.606.753,1500,2000,1700
22-Feb-2023,Tomato,Karnataka,Bangalore,0,"2861,0",13.606.753,2000,2200,2100
23-Feb-2023,Tomato,Karnataka,Bangalore,0,"2934,0",13.606.753,2100,2300,2200
24-Feb-2023,Tomato,Karnataka,Bangalore,0,"3004,0",13.606.753,1300,1500,1400
25-Feb-2023,Tomato,Karnataka,Bangalore,0,"3016,0",13.606.753,1250,2500,1750
26-Feb-2023,Tomato,Karnataka,Bangalore,0,"3016,0",13.606.753,N/A,N/A,N/A
27-Feb-2023,Tomato,Karnataka,Bangalore,0,"3085,0",13.606.753,2000,2200,2100
28-Feb-2023,Tomato,Karnataka,Bangalore,0,"3153,0",13.606.753,2100,2300,2200
01-Mar-2023,Tomato,Karnataka,Bangalore,0,"3217,0",13.606.753,2000,2200,2100
02-Mar-2023,Tomato,Karnataka,Bangalore,0,"3286,0",13.606.753,1800,2200,2000
03-Mar-2023,Tomato,Karnataka,Bangalore,0,"3354,0",13.606.753,2000,2200,2100
04-Mar-2023,Tomato,Karnataka,Bangalore,0,"3417,0",13.606.753,2200,2500,2300
05-Mar-2023,Tomato,Karnataka,Bangalore,0,"3428,0",13.606.753,1000,1800,1500
06-Mar-2023,Tomato,Karnataka,Bangalore,0,"3495,0",13.606.753,2300,2500,2400
07-Mar-2023,Tomato,Karnataka,Bangalore,0,"3560,0",13.606.753,2400,2600,2500
08-Mar-2023,Tomato,Karnataka,Bangalore,0,"3619,0",13.606.753,2500,2800,2600
09-Mar-2023,Tomato,Karnataka,Bangalore,0,"3684,0",13.606.753,2400,2600,2500
10-Mar-2023,Tomato,Karnataka,Bangalore,0,"3747,0",13.606.753,2300,2600,2400
11-Mar-2023,Tomato,Karnataka,Bangalore,0,"3759,0",13.606.753,750,1750,1250
12-Mar-2023,Tomato,Karnataka,Bangalore,0,"3768,0",13.606.753,1000,1600,1500
13-Mar-2023,Tomato,Karnataka,Bangalore,0,"3834,0",13.606.753,2400,2600,2500
14-Mar-2023,Tomato,Karnataka,Bangalore,0,"3905,0",13.606.753,2500,2700,2600
15-Mar-2023,Tomato,Karnataka,Bangalore,0,"3976,0",13.606.753,2400,2700,2500
16-Mar-2023,Tomato,Karnataka,Bangalore,0,"4049,0",13.606.753,2300,2600,2400
17-Mar-2023,Tomato,Karnataka,Bangalore,0,"4115,0",13.606.753,2400,2700,2500
18-Mar-2023,Tomato,Karnataka,Bangalore,0,"4181,0",13.606.753,2500,2700,2600
19-Mar-2023,Tomato,Karnataka,Bangalore,0,"4194,0",13.606.753,500,1200,1000
20-Mar-2023,Tomato,Karnataka,Bangalore,0,"4263,0",13.606.753,2600,2800,2700
21-Mar-2023,Tomato,Karnataka,Bangalore,0,"4333,0",13.606.753,2500,2800,2600
22-Mar-2023,Tomato,Karnataka,Bangalore,0,"4344,0",13.606.753,500,1000,800
23-Mar-2023,Tomato,Karnataka,Bangalore,0,"4381,0",13.606.753,2400,2600,2500
24-Mar-2023,Tomato,Karnataka,Bangalore,0,"4425,0",13.606.753,2500,2700,2600
25-Mar-2023,Tomato,Karnataka,Bangalore,0,"4445,0",13.606.753,500,1000,750
26-Mar-2023,Tomato,Karnataka,Bangalore,0,"4445,0",13.606.753,N/A,N/A,N/A
27-Mar-2023,Tomato,Karnataka,Bangalore,0,"4512,0",13.606.753,600,1000,800
28-Mar-2023,Tomato,Karnataka,Bangalore,0,"4590,0",13.606.753,600,1000,800
29-Mar-2023,Tomato,Karnataka,Bangalore,0,"4658,0",13.606.753,700,1000,800
30-Mar-2023,Tomato,Karnataka,Bangalore,0,"4727,0",13.606.753,600,1000,800
31-Mar-2023,Tomato,Karnataka,Bangalore,0,"4791,0",13.606.753,700,900,800
01-Apr-2023,Tomato,Karnataka,Bangalore,0,"4867,0",13.606.753,600,800,700
02-Apr-2023,Tomato,Karnataka,Bangalore,0,"4881,0",13.606.753,300,700,500
03-Apr-2023,Tomato,Karnataka,Bangalore,0,"4945,0",13.606.753,700,900,800
04-Apr-2023,Tomato,Karnataka,Bangalore,0,"4963,0",13.606.753,300,650,450
05-Apr-2023,Tomato,Karnataka,Bangalore,0,"5027,0",13.606.753,600,800,700
06-Apr-2023,Tomato,Karnataka,Bangalore,0,"5085,0",13.606.753,700,900,800
07-Apr-2023,Tomato,Karnataka,Bangalore,0,"5097,0",13.606.753,300,700,500
08-Apr-2023,Tomato,Karnataka,Bangalore,0,"5110,0",13.606.753,400,600,500
09-Apr-2023,Tomato,Karnataka,Bangalore,0,"5124,0",13.606.753,400,600,500
10-Apr-2023,Tomato,Karnataka,Bangalore,0,"5186,0",13.606.753,700,900,800
11-Apr-2023,Tomato,Karnataka,Bangalore,0,"5249,0",13.606.753,600,900,700
12-Apr-2023,Tomato,Karnataka,Bangalore,0,"5314,0",13.606.753,700,900,800
13-Apr-2023,Tomato,Karnataka,Bangalore,0,"5376,0",13.606.753,800,900,850
14-Apr-2023,Tomato,Karnataka,Bangalore,0,"5386,0",13.606.753,450,900,700
15-Apr-2023,Tomato,Karnataka,Bangalore,0,"5452,0",13.606.753,700,900,800
16-Apr-2023,Tomato,Karnataka,Bangalore,0,"5462,0",13.606.753,500,800,600
17-Apr-2023,Tomato,Karnataka,Bangalore,0,"5525,0",13.606.753,1300,1500,1400
18-Apr-2023,Tomato,Karnataka,Bangalore,0,"5589,0",13.606.753,1400,1600,1500
19-Apr-2023,Tomato,Karnataka,Bangalore,0,"5650,0",13.606.753,1300,1500,1400
20-Apr-2023,Tomato,Karnataka,Bangalore,0,"5717,0",13.606.753,1400,1600,1500
21-Apr-2023,Tomato,Karnataka,Bangalore,0,"5782,0",13.606.753,1200,1600,1300
22-Apr-2023,Tomato,Karnataka,Bangalore,0,"5797,0",13.606.753,350,800,550
23-Apr-2023,Tomato,Karnataka,Bangalore,0,"5808,0",13.606.753,400,800,600
24-Apr-2023,Tomato,Karnataka,Bangalore,0,"5868,0",13.606.753,1300,1700,1400
25-Apr-2023,Tomato,Karnataka,Bangalore,0,"5929,0",13.606.753,1400,1600,1500
26-Apr-2023,Tomato,Karnataka,Bangalore,0,"6000,0",13.606.753,1200,1600,1300
27-Apr-2023,Tomato,Karnataka,Bangalore,0,"6072,0",13.606.753,1200,1400,1300
28-Apr-2023,Tomato,Karnataka,Bangalore,0,"6135,0",13.606.753,1300,1700,1400
29-Apr-2023,Tomato,Karnataka,Bangalore,0,"6201,0",13.606.753,1200,1400,1300
30-Apr-2023,Tomato,Karnataka,Bangalore,0,"6201,0",13.606.753,N/A,N/A,N/A
01-May-2023,Tomato,Karnataka,Bangalore,0,"6218,0",13.606.753,550,1000,750
02-May-2023,Tomato,Karnataka,Bangalore,0,"6284,0",13.606.753,800,1000,900
03-May-2023,Tomato,Karnataka,Bangalore,0,"6357,0",13.606.753,800,1200,1000
04-May-2023,Tomato,Karnataka,Bangalore,0,"6416,0",13.606.753,900,1300,1100
05-May-2023,Tomato,Karnataka,Bangalore,0,"6451,0",13.606.753,800,1000,900
06-May-2023,Tomato,Karnataka,Bangalore,0,"6487,0",13.606.753,900,1300,1100
07-May-2023,Tomato,Karnataka,Bangalore,0,"6501,0",13.606.753,400,800,600
08-May-2023,Tomato,Karnataka,Bangalore,0,"6545,0",13.606.753,800,1000,900
09-May-2023,Tomato,Karnataka,Bangalore,0,"6613,0",13.606.753,800,1000,900
10-May-2023,Tomato,Karnataka,Bangalore,0,"6620,0",13.606.753,600,1000,800
11-May-2023,Tomato,Karnataka,Bangalore,0,"6671,0",13.606.753,900,1100,1000
12-May-2023,Tomato,Karnataka,Bangalore,0,"6723,0",13.606.753,800,1000,900
13-May-2023,Tomato,Karnataka,Bangalore,0,"6736,0",13.606.753,1000,1600,1400
14-May-2023,Tomato,Karnataka,Bangalore,0,"6747,0",13.606.753,1000,1700,1500
15-May-2023,Tomato,Karnataka,Bangalore,0,"6808,0",13.606.753,900,1100,1000
16-May-2023,Tomato,Karnataka,Bangalore,0,"6872,0",13.606.753,900,1100,1000
17-May-2023,Tomato,Karnataka,Bangalore,0,"6940,0",13.606.753,800,1400,1100
18-May-2023,Tomato,Karnataka,Bangalore,0,"7002,0",13.606.753,700,1000,900
19-May-2023,Tomato,Karnataka,Bangalore,0,"7078,0",13.606.753,1000,1200,1100
20-May-2023,Tomato,Karnataka,Bangalore,0,"7142,0",13.606.753,900,1100,1000
21-May-2023,Tomato,Karnataka,Bangalore,0,"7155,0",13.606.753,800,1250,1000
22-May-2023,Tomato,Karnataka,Bangalore,0,"7229,0",13.606.753,800,1100,1000
23-May-2023,Tomato,Karnataka,Bangalore,0,"7295,0",13.606.753,800,1000,900
24-May-2023,Tomato,Karnataka,Bangalore,0,"7371,0",13.606.753,800,1000,900
25-May-2023,Tomato,Karnataka,Bangalore,0,"7446,0",13.606.753,900,1100,1000
26-May-2023,Tomato,Karnataka,Bangalore,0,"7505,0",13.606.753,800,1000,900
27-May-2023,Tomato,Karnataka,Bangalore,0,"7516,0",13.606.753,1200,1800,1500
28-May-2023,Tomato,Karnataka,Bangalore,0,"7516,0",13.606.753,N/A,N/A,N/A
29-May-2023,Tomato,Karnataka,Bangalore,0,"7579,0",13.606.753,1000,1200,1100
30-May-2023,Tomato,Karnataka,Bangalore,0,"7653,0",13.606.753,800,1000,900
31-May-2023,Tomato,Karnataka,Bangalore,0,"7716,0",13.606.753,900,1100,1000
01-Jun-2023,Tomato,Karnataka,Bangalore,0,"7759,0",13.606.753,1500,1800,1700
02-Jun-2023,Tomato,Karnataka,Bangalore,0,"7825,0",13.606.753,2000,2400,2100
03-Jun-2023,Tomato,Karnataka,Bangalore,0,"7899,0",13.606.753,900,1100,1000
04-Jun-2023,Tomato,Karnataka,Bangalore,0,"7909,0",13.606.753,2000,2500,2300
05-Jun-2023,Tomato,Karnataka,Bangalore,0,"7975,0",13.606.753,1800,2200,2000
06-Jun-2023,Tomato,Karnataka,Bangalore,0,"8008,0",13.606.753,2100,2500,2200
07-Jun-2023,Tomato,Karnataka,Bangalore,0,"8067,0",13.606.753,1800,2200,2000
08-Jun-2023,Tomato,Karnataka,Bangalore,0,"8133,0",13.606.753,1900,2300,2100
09-Jun-2023,Tomato,Karnataka,Bangalore,0,"8190,0",13.606.753,1000,1200,1100
10-Jun-2023,Tomato,Karnataka,Bangalore,0,"8199,0",13.606.753,2500,3500,3000
11-Jun-2023,Tomato,Karnataka,Bangalore,0,"8208,0",13.606.753,2500,3200,3000
12-Jun-2023,Tomato,Karnataka,Bangalore,0,"8272,0",13.606.753,1800,2200,2000
13-Jun-2023,Tomato,Karnataka,Bangalore,0,"8306,0",13.606.753,1900,2300,2100
14-Jun-2023,Tomato,Karnataka,Bangalore,0,"8370,0",13.606.753,1900,2300,2100
15-Jun-2023,Tomato,Karnataka,Bangalore,0,"8434,0",13.606.753,2000,2400,2200
16-Jun-2023,Tomato,Karnataka,Bangalore,0,"8493,0",13.606.753,1900,2300,2100
17-Jun-2023,Tomato,Karnataka,Bangalore,0,"8569,0",13.606.753,1900,2300,2100
18-Jun-2023,Tomato,Karnataka,Bangalore,0,"8573,0",13.606.753,3500,4500,4000
19-Jun-2023,Tomato,Karnataka,Bangalore,0,"8640,0",13.606.753,2800,3600,3200
20-Jun-2023,Tomato,Karnataka,Bangalore,0,"8702,0",13.606.753,2500,3000,2700
21-Jun-2023,Tomato,Karnataka,Bangalore,0,"8762,0",13.606.753,2600,3000,2800
22-Jun-2023,Tomato,Karnataka,Bangalore,0,"8822,0",13.606.753,2700,3200,3000
23-Jun-2023,Tomato,Karnataka,Bangalore,0,"8855,0",13.606.753,2500,3000,2700
24-Jun-2023,Tomato,Karnataka,Bangalore,0,"8860,0",13.606.753,3000,5000,4000
25-Jun-2023,Tomato,Karnataka,Bangalore,0,"8860,0",13.606.753,N/A,N/A,N/A
26-Jun-2023,Tomato,Karnataka,Bangalore,0,"8924,0",13.606.753,8000,9000,8500
27-Jun-2023,Tomato,Karnataka,Bangalore,0,"8983,0",13.606.753,7000,8000,7500
28-Jun-2023,Tomato,Karnataka,Bangalore,0,"9040,0",13.606.753,8000,9000,8500
29-Jun-2023,Tomato,Karnataka,Bangalore,0,"9045,0",13.606.753,6000,8000,7000
30-Jun-2023,Tomato,Karnataka,Bangalore,0,"9088,0",13.606.753,8000,9000,8500
01-Jul-2023,Tomato,Karnataka,Bangalore,0,"9140,0",13.606.753,6000,10000,9000
02-Jul-2023,Tomato,Karnataka,Bangalore,0,"9145,0",13.606.753,7000,8500,8000
03-Jul-2023,Tomato,Karnataka,Bangalore,0,"9194,0",13.606.753,8000,10000,9000
04-Jul-2023,Tomato,Karnataka,Bangalore,0,"9245,0",13.606.753,8000,8500,8300
05-Jul-2023,Tomato,Karnataka,Bangalore,0,"9294,0",13.606.753,8000,10000,9000
06-Jul-2023,Tomato,Karnataka,Bangalore,0,"9352,0",13.606.753,9000,9500,9300
07-Jul-2023,Tomato,Karnataka,Bangalore,0,"9409,0",13.606.753,8000,10000,9000
08-Jul-2023,Tomato,Karnataka,Bangalore,0,"9415,0",13.606.753,5500,9000,7500
09-Jul-2023,Tomato,Karnataka,Bangalore,0,"9419,0",13.606.753,7000,9000,8000
10-Jul-2023,Tomato,Karnataka,Bangalore,0,"9474,0",13.606.753,7000,8000,7500
11-Jul-2023,Tomato,Karnataka,Bangalore,0,"9525,0",13.606.753,8000,9000,8500
12-Jul-2023,Tomato,Karnataka,Bangalore,0,"9576,0",13.606.753,9000,10000,9500
13-Jul-2023,Tomato,Karnataka,Bangalore,0,"9626,0",13.606.753,7000,8000,7500
14-Jul-2023,Tomato,Karnataka,Bangalore,0,"9677,0",13.606.753,8000,9000,8500
15-Jul-2023,Tomato,Karnataka,Bangalore,0,"9727,0",13.606.753,8000,9000,8500
16-Jul-2023,Tomato,Karnataka,Bangalore,0,"9731,0",13.606.753,9000,10000,9500
17-Jul-2023,Tomato,Karnataka,Bangalore,0,"9787,0",13.606.753,7500,8500,8000
18-Jul-2023,Tomato,Karnataka,Bangalore,0,"9838,0",13.606.753,8000,9000,8500
19-Jul-2023,Tomato,Karnataka,Bangalore,0,"9892,0",13.606.753,8500,9500,9000
20-Jul-2023,Tomato,Karnataka,Bangalore,0,"9944,0",13.606.753,9500,10500,10000
21-Jul-2023,Tomato,Karnataka,Bangalore,0,"9996,0",13.606.753,8600,9600,9100
22-Jul-2023,Tomato,Karnataka,Bangalore,0,"10002,0",13.606.753,4000,8000,6500
23-Jul-2023,Tomato,Karnataka,Bangalore,0,"10006,0",13.606.753,6000,8000,7000
24-Jul-2023,Tomato,Karnataka,Bangalore,0,"10057,0",13.606.753,8000,9000,8500
25-Jul-2023,Tomato,Karnataka,Bangalore,0,"10104,0",13.606.753,8600,9600,9100
26-Jul-2023,Tomato,Karnataka,Bangalore,0,"10150,0",13.606.753,8000,10000,9000
27-Jul-2023,Tomato,Karnataka,Bangalore,0,"10195,0",13.606.753,9000,10000,9500
28-Jul-2023,Tomato,Karnataka,Bangalore,0,"10243,0",13.606.753,8000,10000,9000
29-Jul-2023,Tomato,Karnataka,Bangalore,0,"10248,0",13.606.753,6500,11000,9000
30-Jul-2023,Tomato,Karnataka,Bangalore,0,"10248,0",13.606.753,N/A,N/A,N/A
31-Jul-2023,Tomato,Karnataka,Bangalore,0,"10295,0",13.606.753,10000,13000,11500
01-Aug-2023,Tomato,Karnataka,Bangalore,0,"10345,0",13.606.753,11000,14000,13000
02-Aug-2023,Tomato,Karnataka,Bangalore,0,"10393,0",13.606.753,12000,14000,13000
03-Aug-2023,Tomato,Karnataka,Bangalore,0,"10443,0",13.606.753,12000,14000,13000
04-Aug-2023,Tomato,Karnataka,Bangalore,0,"10494,0",13.606.753,8000,9000,8500
05-Aug-2023,Tomato,Karnataka,Bangalore,0,"10538,0",13.606.753,8500,9000,8800
06-Aug-2023,Tomato,Karnataka,Bangalore,0,"10543,0",13.606.753,6000,9000,8000
07-Aug-2023,Tomato,Karnataka,Bangalore,0,"10595,0",13.606.753,9000,9500,9300
08-Aug-2023,Tomato,Karnataka,Bangalore,0,"10642,0",13.606.753,7000,10500,10000
09-Aug-2023,Tomato,Karnataka,Bangalore,0,"10697,0",13.606.753,8000,8500,8300
10-Aug-2023,Tomato,Karnataka,Bangalore,0,"10750,0",13.606.753,8500,9000,8800
11-Aug-2023,Tomato,Karnataka,Bangalore,0,"10805,0",13.606.753,6500,7000,6700
12-Aug-2023,Tomato,Karnataka,Bangalore,0,"10814,0",13.606.753,2250,4250,3000
13-Aug-2023,Tomato,Karnataka,Bangalore,0,"10820,0",13.606.753,3000,4000,3500
14-Aug-2023,Tomato,Karnataka,Bangalore,0,"10869,0",13.606.753,5500,6000,5700
15-Aug-2023,Tomato,Karnataka,Bangalore,0,"10875,0",13.606.753,3000,4500,4000
16-Aug-2023,Tomato,Karnataka,Bangalore,0,"10875,0",13.606.753,N/A,N/A,N/A
17-Aug-2023,Tomato,Karnataka,Bangalore,0,"10932,0",13.606.753,4000,6000,5700
18-Aug-2023,Tomato,Karnataka,Bangalore,0,"10989,0",13.606.753,2500,3000,2800
19-Aug-2023,Tomato,Karnataka,Bangalore,0,"11045,0",13.606.753,2000,2500,2300
20-Aug-2023,Tomato,Karnataka,Bangalore,0,"11049,0",13.606.753,2000,3000,2500
21-Aug-2023,Tomato,Karnataka,Bangalore,0,"11107,0",13.606.753,2000,2200,2100
22-Aug-2023,Tomato,Karnataka,Bangalore,0,"11158,0",13.606.753,2000,2500,2300
23-Aug-2023,Tomato,Karnataka,Bangalore,0,"11213,0",13.606.753,2000,2200,2100
24-Aug-2023,Tomato,Karnataka,Bangalore,0,"11266,0",13.606.753,1800,2200,2000
25-Aug-2023,Tomato,Karnataka,Bangalore,0,"11314,0",13.606.753,2000,2200,2100
26-Aug-2023,Tomato,Karnataka,Bangalore,0,"11324,0",13.606.753,1000,2000,1500
27-Aug-2023,Tomato,Karnataka,Bangalore,0,"11324,0",13.606.753,N/A,N/A,N/A
28-Aug-2023,Tomato,Karnataka,Bangalore,0,"11379,0",13.606.753,1800,2000,1900
29-Aug-2023,Tomato,Karnataka,Bangalore,0,"11440,0",13.606.753,2000,2200,2100
30-Aug-2023,Tomato,Karnataka,Bangalore,0,"11494,0",13.606.753,2000,2200,2100
31-Aug-2023,Tomato,Karnataka,Bangalore,0,"11546,0",13.606.753,2000,2300,2200
01-Sep-2023,Tomato,Karnataka,Bangalore,0,"11605,0",13.606.753,1000,2000,1500
02-Sep-2023,Tomato,Karnataka,Bangalore,0,"11668,0",13.606.753,1000,2300,2000
03-Sep-2023,Tomato,Karnataka,Bangalore,0,"11678,0",13.606.753,700,1300,1000
04-Sep-2023,Tomato,Karnataka,Bangalore,0,"11738,0",13.606.753,1000,1500,1300
05-Sep-2023,Tomato,Karnataka,Bangalore,0,"11796,0",13.606.753,1000,1600,1400
06-Sep-2023,Tomato,Karnataka,Bangalore,0,"11860,0",13.606.753,1000,1400,1200
07-Sep-2023,Tomato,Karnataka,Bangalore,0,"11877,0",13.606.753,1000,1600,1300
08-Sep-2023,Tomato,Karnataka,Bangalore,0,"11923,0",13.606.753,1000,1200,1100
09-Sep-2023,Tomato,Karnataka,Bangalore,0,"11940,0",13.606.753,350,900,650
10-Sep-2023,Tomato,Karnataka,Bangalore,0,"11950,0",13.606.753,500,800,600
11-Sep-2023,Tomato,Karnataka,Bangalore,0,"12006,0",13.606.753,800,1000,900
12-Sep-2023,Tomato,Karnataka,Bangalore,0,"12065,0",13.606.753,800,1000,900
13-Sep-2023,Tomato,Karnataka,Bangalore,0,"12124,0",13.606.753,700,900,800
14-Sep-2023,Tomato,Karnataka,Bangalore,0,"12190,0",13.606.753,800,1000,900
15-Sep-2023,Tomato,Karnataka,Bangalore,0,"12252,0",13.606.753,900,1200,1000
16-Sep-2023,Tomato,Karnataka,Bangalore,0,"12316,0",13.606.753,800,1000,900
17-Sep-2023,Tomato,Karnataka,Bangalore,0,"12316,0",13.606.753,N/A,N/A,N/A
18-Sep-2023,Tomato,Karnataka,Bangalore,0,"12325,0",13.606.753,400,800,600
19-Sep-2023,Tomato,Karnataka,Bangalore,0,"12360,0",13.606.753,900,1100,1000
20-Sep-2023,Tomato,Karnataka,Bangalore,0,"12421,0",13.606.753,900,1100,1000
21-Sep-2023,Tomato,Karnataka,Bangalore,0,"12481,0",13.606.753,800,1000,900
22-Sep-2023,Tomato,Karnataka,Bangalore,0,"12548,0",13.606.753,900,1100,1000
23-Sep-2023,Tomato,Karnataka,Bangalore,0,"12612,0",13.606.753,800,1000,900
24-Sep-2023,Tomato,Karnataka,Bangalore,0,"12612,0",13.606.753,N/A,N/A,N/A
25-Sep-2023,Tomato,Karnataka,Bangalore,0,"12673,0",13.606.753,900,1100,1000
26-Sep-2023,Tomato,Karnataka,Bangalore,0,"12734,0",13.606.753,900,1100,1000
27-Sep-2023,Tomato,Karnataka,Bangalore,0,"12792,0",13.606.753,800,1000,900
28-Sep-2023,Tomato,Karnataka,Bangalore,0,"12835,0",13.606.753,900,1100,1000
29-Sep-2023,Tomato,Karnataka,Bangalore,0,"12871,0",13.606.753,1000,1200,1100
30-Sep-2023,Tomato,Karnataka,Bangalore,0,"12937,0",13.606.753,1000,1200,1100
01-Oct-2023,Tomato,Karnataka,Bangalore,0,"12937,0",13.606.753,N/A,N/A,N/A
02-Oct-2023,Tomato,Karnataka,Bangalore,0,"13003,0",13.606.753,900,1100,1000
03-Oct-2023,Tomato,Karnataka,Bangalore,0,"13061,0",13.606.753,700,1000,900
04-Oct-2023,Tomato,Karnataka,Bangalore,0,"13127,0",13.606.753,800,900,850
05-Oct-2023,Tomato,Karnataka,Bangalore,0,"13193,0",13.606.753,900,1000,950
06-Oct-2023,Tomato,Karnataka,Bangalore,0,"13232,0",13.606.753,800,900,850
07-Oct-2023,Tomato,Karnataka,Bangalore,0,"13299,0",13.606.753,800,1000,900
08-Oct-2023,Tomato,Karnataka,Bangalore,0,"13311,0",13.606.753,400,800,600
09-Oct-2023,Tomato,Karnataka,Bangalore,0,"13369,0",13.606.753,800,1000,900
10-Oct-2023,Tomato,Karnataka,Bangalore,0,"13426,0",13.606.753,900,1100,1000
11-Oct-2023,Tomato,Karnataka,Bangalore,0,"13489,0",13.606.753,800,1000,900
12-Oct-2023,Tomato,Karnataka,Bangalore,0,"13548,0",13.606.753,800,1000,900
13-Oct-2023,Tomato,Karnataka,Bangalore,0,"13600,0",13.606.753,900,1100,1000
14-Oct-2023,Tomato,Karnataka,Bangalore,0,"13616,0",13.606.753,400,900,650
15-Oct-2023,Tomato,Karnataka,Bangalore,0,"13625,0",13.606.753,800,1300,1000
16-Oct-2023,Tomato,Karnataka,Bangalore,0,"13683,0",13.606.753,1200,1400,1300
17-Oct-2023,Tomato,Karnataka,Bangalore,0,"13742,0",13.606.753,1300,1500,1400
18-Oct-2023,Tomato,Karnataka,Bangalore,0,"13812,0",13.606.753,1400,1600,1500
19-Oct-2023,Tomato,Karnataka,Bangalore,0,"13864,0",13.606.753,1000,1500,1200
20-Oct-2023,Tomato,Karnataka,Bangalore,0,"13923,0",13.606.753,900,1100,1000
